"","_id","operator_registration_number","postal_code","ward_number","ward_name"
"1799",1729776,"STR-2211-GFJHHS","M5V","10","Spadina-Fort York"
"1800",1729777,"STR-2211-GMQHHT","M5T","10","Spadina-Fort York"
"1801",1729778,"STR-2211-HLJHHX","M1B","25","Scarborough-Rouge Park"
"1802",1729779,"STR-2211-HTQHHY","M5V","10","Spadina-Fort York"
"1803",1729780,"STR-2211-JBWHHZ","M4N","15","Don Valley West"
"1804",1729781,"STR-2211-FHFVHP","M6R","04","Parkdale-High Park"
"1805",1729782,"STR-2211-FQLVHQ","M9V","01","Etobicoke North"
"1806",1729783,"STR-2211-FXSVHR","M6S","04","Parkdale-High Park"
"1807",1729784,"STR-2211-GPFVHT","M5J","10","Spadina-Fort York"
"1808",1729785,"STR-2211-GWLVHV","M2R","06","York Centre"
"1809",1729786,"STR-2211-HDSVHW","M4Y","11","University-Rosedale"
"1810",1729787,"STR-2211-HVFVHY","M2N","18","Willowdale"
"1811",1729788,"STR-2211-JCLVHZ","M4Y","11","University-Rosedale"
"1812",1729789,"STR-2211-FHWHHP","M2N","18","Willowdale"
"1813",1729790,"STR-2211-FRCHHQ","M3A","16","Don Valley East"
"1814",1729791,"STR-2211-GPWHHT","M5V","10","Spadina-Fort York"
"1815",1729792,"STR-2211-HFJHHW","M6G","11","University-Rosedale"
"1816",1729793,"STR-2211-HMQHHX","M9M","07","Humber River-Black Creek"
"1817",1729794,"STR-2211-JDCHHZ","M5V","10","Spadina-Fort York"
"1818",1729795,"STR-2211-FJLVHP","M5V","10","Spadina-Fort York"
"1819",1729796,"STR-2211-FRSVHQ","M5V","10","Spadina-Fort York"
"1820",1729797,"STR-2211-FYYVHR","M6N","09","Davenport"
"1821",1729798,"STR-2211-GHFVHS","M6P","09","Davenport"
"1822",1729799,"STR-2211-GQLVHT","M4Y","13","Toronto Centre"
"1823",1729800,"STR-2211-HFYVHW","M6K","10","Spadina-Fort York"
"1824",1729801,"STR-2211-HPFVHX","M4E","19","Beaches-East York"
"1825",1729802,"STR-2212-GWPBHV","M5C","13","Toronto Centre"
"1826",1729803,"STR-2211-FSJHHQ","M8Z","03","Etobicoke-Lakeshore"
"1827",1729804,"STR-2211-GHWHHS","M5J","10","Spadina-Fort York"
"1828",1729805,"STR-2211-GRCHHT","M5C","13","Toronto Centre"
"1829",1729806,"STR-2211-HGQHHW","M4X","13","Toronto Centre"
"1830",1729807,"STR-2211-HPWHHX","M5J","10","Spadina-Fort York"
"1831",1729808,"STR-2211-HXCHHY","M6H","09","Davenport"
"1832",1729809,"STR-2211-JFJHHZ","M6K","10","Spadina-Fort York"
"1833",1729810,"STR-2211-FKSVHP","M5J","10","Spadina-Fort York"
"1834",1729811,"STR-2211-FSYVHQ","M6M","05","York South-Weston"
"1835",1729812,"STR-2211-GJLVHS","M6A","08","Eglinton-Lawrence"
"1836",1729813,"STR-2211-GRSVHT","M5V","10","Spadina-Fort York"
"1837",1729814,"STR-2211-GYYVHV","M1S","22","Scarborough-Agincourt"
"1838",1729815,"STR-2211-HHFVHW","M1W","22","Scarborough-Agincourt"
"1839",1729816,"STR-2211-HXSVHY","M5S","13","Toronto Centre"
"1840",1729817,"STR-2211-JFYVHZ","M4A","16","Don Valley East"
"1841",1729818,"STR-2211-FLJHHP","M2R","18","Willowdale"
"1842",1729819,"STR-2211-GKCHHS","M5V","10","Spadina-Fort York"
"1843",1729820,"STR-2211-HHWHHW","M6H","09","Davenport"
"1844",1729821,"STR-2211-JGQHHZ","M6N","09","Davenport"
"1845",1729822,"STR-2211-FDVBHP","M2M","18","Willowdale"
"1846",1729823,"STR-2211-FMBBHQ","M5P","12","Toronto-St. Paul's"
"1847",1729824,"STR-2211-FVHBHR","M6G","12","Toronto-St. Paul's"
"1848",1729825,"STR-2211-GTBBHV","M5J","10","Spadina-Fort York"
"1849",1729826,"STR-2211-HBHBHW","M5V","10","Spadina-Fort York"
"1850",1729827,"STR-2211-HJPBHX","M4P","12","Toronto-St. Paul's"
"1851",1729828,"STR-2211-HRVBHY","M6K","10","Spadina-Fort York"
"1852",1729829,"STR-2211-HZBBHZ","M4J","14","Toronto-Danforth"
"1853",1729830,"STR-2211-FVXPHR","M5V","10","Spadina-Fort York"
"1854",1729831,"STR-2211-GDDPHS","M4K","14","Toronto-Danforth"
"1855",1729832,"STR-2211-GLKPHT","M3C","16","Don Valley East"
"1856",1729833,"STR-2211-GTRPHV","M5V","10","Spadina-Fort York"
"1857",1729834,"STR-2211-HSKPHY","M3A","16","Don Valley East"
"1858",1729835,"STR-2211-HZRPHZ","M5J","10","Spadina-Fort York"
"1859",1729836,"STR-2212-FPHBHQ","M5J","10","Spadina-Fort York"
"1860",1729837,"STR-2212-FWPBHR","M2M","18","Willowdale"
"1861",1729838,"STR-2212-GDVBHS","M2J","17","Don Valley North"
"1862",1729839,"STR-2212-GVHBHV","M5V","10","Spadina-Fort York"
"1863",1729840,"STR-2212-HTBBHY","M5P","12","Toronto-St. Paul's"
"1864",1729841,"STR-2212-FGRPHP","M4C","19","Beaches-East York"
"1865",1729842,"STR-2212-GFKPHS","M5A","13","Toronto Centre"
"1866",1729843,"STR-2212-HDDPHW","M5E","10","Spadina-Fort York"
"1867",1729844,"STR-2212-HTRPHY","M4L","19","Beaches-East York"
"1868",1729845,"STR-2212-FQPBHQ","M1T","22","Scarborough-Agincourt"
"1869",1729846,"STR-2212-FXVBHR","M2J","17","Don Valley North"
"1870",1729847,"STR-2212-GGBBHS","M5V","10","Spadina-Fort York"
"1871",1729848,"STR-2212-GPHBHT","M5V","10","Spadina-Fort York"
"1872",1729849,"STR-2212-HMBBHX","M1C","25","Scarborough-Rouge Park"
"1873",1729850,"STR-2212-HVHBHY","M4M","14","Toronto-Danforth"
"1874",1729851,"STR-2212-FHXPHP","M4Y","13","Toronto Centre"
"1875",1729852,"STR-2212-GPXPHT","M4C","19","Beaches-East York"
"1876",1729853,"STR-2212-HFKPHW","M2P","15","Don Valley West"
"1877",1729854,"STR-2212-HMRPHX","M2N","18","Willowdale"
"1878",1729855,"STR-2212-FZBBHR","M1L","20","Scarborough Southwest"
"1879",1729856,"STR-2212-GQPBHT","M4M","14","Toronto-Danforth"
"1880",1729857,"STR-2212-GXVBHV","M8V","03","Etobicoke-Lakeshore"
"1881",1729858,"STR-2212-HGBBHW","M4K","14","Toronto-Danforth"
"1882",1729859,"STR-2212-HPHBHX","M6E","09","Davenport"
"1883",1729860,"STR-2212-JDVBHZ","M2N","18","Willowdale"
"1884",1729861,"STR-2212-FZRPHR","M2K","17","Don Valley North"
"1885",1729862,"STR-2212-GHXPHS","M5V","10","Spadina-Fort York"
"1886",1729863,"STR-2212-GRDPHT","M5V","10","Spadina-Fort York"
"1887",1729864,"STR-2212-HGRPHW","M5V","10","Spadina-Fort York"
"1888",1729865,"STR-2212-HXDPHY","M3L","07","Humber River-Black Creek"
"1889",1729866,"STR-2212-FKVBHP","M8Z","03","Etobicoke-Lakeshore"
"1890",1729867,"STR-2212-FTBBHQ","M1M","24","Scarborough-Guildwood"
"1891",1729868,"STR-2212-GBHBHR","M8Z","03","Etobicoke-Lakeshore"
"1892",1729869,"STR-2212-GZBBHV","M4L","14","Toronto-Danforth"
"1893",1729870,"STR-2212-HQPBHX","M2N","18","Willowdale"
"1894",1729871,"STR-2212-JGBBHZ","M5V","10","Spadina-Fort York"
"1895",1729872,"STR-2212-GKDPHS","M6P","04","Parkdale-High Park"
"1896",1729873,"STR-2212-GSKPHT","M2R","06","York Centre"
"1897",1729874,"STR-2212-HHXPHW","M5V","10","Spadina-Fort York"
"1898",1729875,"STR-2212-FMCHHQ","M5J","10","Spadina-Fort York"
"1899",1729876,"STR-2212-FVJHHR","M6K","04","Parkdale-High Park"
"1900",1729877,"STR-2212-GKWHHT","M1J","21","Scarborough Centre"
"1901",1729878,"STR-2212-GTCHHV","M2N","18","Willowdale"
"1902",1729879,"STR-2212-HBJHHW","M2J","17","Don Valley North"
"1903",1729880,"STR-2212-HRWHHY","M4W","11","University-Rosedale"
"1904",1729881,"STR-2212-FFLVHP","M5V","10","Spadina-Fort York"
"1905",1729882,"STR-2212-FMSVHQ","M1G","24","Scarborough-Guildwood"
"1906",1729883,"STR-2212-GDFVHS","M5V","10","Spadina-Fort York"
"1907",1729884,"STR-2212-GLLVHT","M5V","10","Spadina-Fort York"
"1908",1729885,"STR-2212-HBYVHW","M5S","13","Toronto Centre"
"1909",1729886,"STR-2212-HSLVHY","M2N","18","Willowdale"
"1910",1729887,"STR-2212-GMCHHT","M2N","18","Willowdale"
"1911",1729888,"STR-2212-GVJHHV","M2R","18","Willowdale"
"1912",1729889,"STR-2212-HCQHHW","M6H","09","Davenport"
"1913",1729890,"STR-2212-FXFVHR","M5T","11","University-Rosedale"
"1914",1729891,"STR-2212-GVYVHV","M6P","09","Davenport"
"1915",1729892,"STR-2212-JBYVHZ","M4M","14","Toronto-Danforth"
"1916",1729893,"STR-2212-GGCHHS","M5V","10","Spadina-Fort York"
"1917",1729894,"STR-2212-GPJHHT","M4E","19","Beaches-East York"
"1918",1729895,"STR-2212-HMCHHX","M3H","06","York Centre"
"1919",1729896,"STR-2212-HVJHHY","M6K","10","Spadina-Fort York"
"1920",1729897,"STR-2212-JCQHHZ","M6K","09","Davenport"
"1921",1729898,"STR-2212-FYLVHR","M2H","17","Don Valley North"
"1922",1729899,"STR-2212-GGSVHS","M5A","13","Toronto Centre"
"1923",1729900,"STR-2212-GXFVHV","M3H","06","York Centre"
"1924",1729901,"STR-2212-HFLVHW","M4R","08","Eglinton-Lawrence"
"1925",1729902,"STR-2212-HMSVHX","M8V","03","Etobicoke-Lakeshore"
"1926",1729903,"STR-2212-FJQHHP","M5J","10","Spadina-Fort York"
"1927",1729904,"STR-2212-FZCHHR","M8W","03","Etobicoke-Lakeshore"
"1928",1729905,"STR-2212-GXWHHV","M6H","09","Davenport"
"1929",1729906,"STR-2212-HGCHHW","M5V","10","Spadina-Fort York"
"1930",1729907,"STR-2212-HPJHHX","M5V","10","Spadina-Fort York"
"1931",1729908,"STR-2212-HWQHHY","M5V","10","Spadina-Fort York"
"1932",1729909,"STR-2212-JDWHHZ","M5V","10","Spadina-Fort York"
"1933",1729910,"STR-2212-FKFVHP","M5G","11","University-Rosedale"
"1934",1729911,"STR-2212-FSLVHQ","M1K","20","Scarborough Southwest"
"1935",1729912,"STR-2212-GYLVHV","M6N","05","York South-Weston"
"1936",1729913,"STR-2212-HXFVHY","M3M","06","York Centre"
"1937",1729914,"STR-2212-JFLVHZ","M5V","10","Spadina-Fort York"
"1938",1729915,"STR-2212-FKWHHP","M6S","04","Parkdale-High Park"
"1939",1729916,"STR-2212-FTCHHQ","M5V","10","Spadina-Fort York"
"1940",1729917,"STR-2212-GJQHHS","M5V","10","Spadina-Fort York"
"1941",1729918,"STR-2212-GZCHHV","M6J","10","Spadina-Fort York"
"1942",1729919,"STR-2212-HHJHHW","M8V","03","Etobicoke-Lakeshore"
"1943",1729920,"STR-2212-HQQHHX","M2H","17","Don Valley North"
"1944",1729921,"STR-2212-JGCHHZ","M4Y","13","Toronto Centre"
"1945",1729922,"STR-2212-FLLVHP","M5V","10","Spadina-Fort York"
"1946",1729923,"STR-2212-FTSVHQ","M4B","19","Beaches-East York"
"1947",1729924,"STR-2212-GKFVHS","M1N","20","Scarborough Southwest"
"1948",1729925,"STR-2212-GZSVHV","M6A","08","Eglinton-Lawrence"
"1949",1729926,"STR-2212-HHYVHW","M1M","20","Scarborough Southwest"
"1950",1729927,"STR-2212-HRFVHX","M6E","08","Eglinton-Lawrence"
"1951",1729928,"STR-2212-JGSVHZ","M5R","11","University-Rosedale"
"1952",1729929,"STR-2212-FMDPHQ","M5V","10","Spadina-Fort York"
"1953",1729930,"STR-2212-FVKPHR","M5V","10","Spadina-Fort York"
"1954",1729931,"STR-2212-GCRPHS","M1T","22","Scarborough-Agincourt"
"1955",1729932,"STR-2212-GTDPHV","M5J","10","Spadina-Fort York"
"1956",1729933,"STR-2212-HBKPHW","M6H","09","Davenport"
"1957",1729934,"STR-2212-HJRPHX","M5V","10","Spadina-Fort York"
"1958",1729935,"STR-2212-HRXPHY","M5V","10","Spadina-Fort York"
"1959",1729936,"STR-2212-FMVBHQ","M8V","03","Etobicoke-Lakeshore"
"1960",1729937,"STR-2212-GLPBHT","M6N","05","York South-Weston"
"1961",1729938,"STR-2212-GTVBHV","M1H","24","Scarborough-Guildwood"
"1962",1729939,"STR-2212-HCBBHW","M5V","10","Spadina-Fort York"
"1963",1729940,"STR-2212-FPKPHQ","M5V","10","Spadina-Fort York"
"1964",1729941,"STR-2212-GMDPHT","M1B","23","Scarborough North"
"1965",1729942,"STR-2212-GVKPHV","M4J","14","Toronto-Danforth"
"1966",1729943,"STR-2212-HCRPHW","M2K","17","Don Valley North"
"1967",1729944,"STR-2212-HKXPHX","M4L","19","Beaches-East York"
"1968",1729945,"STR-2212-JBKPHZ","M6K","10","Spadina-Fort York"
"1969",1729946,"STR-2212-FGVBHP","M5B","11","University-Rosedale"
"1970",1729947,"STR-2212-FQBBHQ","M4C","19","Beaches-East York"
"1971",1729948,"STR-2212-FXHBHR","M2R","18","Willowdale"
"1972",1729949,"STR-2212-HTVBHY","M4Y","13","Toronto Centre"
"1973",1729950,"STR-2212-JCBBHZ","M6J","10","Spadina-Fort York"
"1974",1729951,"STR-2212-FQRPHQ","M9W","01","Etobicoke North"
"1975",1729952,"STR-2212-GPKPHT","M9P","02","Etobicoke Centre"
"1976",1729953,"STR-2212-GWRPHV","M2N","18","Willowdale"
"1977",1729954,"STR-2212-HDXPHW","M9B","02","Etobicoke Centre"
"1978",1729955,"STR-2212-HMDPHX","M5V","10","Spadina-Fort York"
"1979",1729956,"STR-2212-HVKPHY","M6S","04","Parkdale-High Park"
"1980",1729957,"STR-2212-JCRPHZ","M5B","13","Toronto Centre"
"1981",1729958,"STR-2212-FJBBHP","M4X","13","Toronto Centre"
"1982",1729959,"STR-2212-GQBBHT","M1E","24","Scarborough-Guildwood"
"1983",1729960,"STR-2212-HFPBHW","M2R","18","Willowdale"
"1984",1729961,"STR-2212-HMVBHX","M4S","12","Toronto-St. Paul's"
"1985",1729962,"STR-2212-HWBBHY","M3H","06","York Centre"
"1986",1729963,"STR-2212-FZDPHR","M4Y","13","Toronto Centre"
"1987",1729964,"STR-2212-GQRPHT","M1K","20","Scarborough Southwest"
"1988",1729965,"STR-2212-HGDPHW","M2M","18","Willowdale"
"1989",1729966,"STR-2212-HWRPHY","M1E","24","Scarborough-Guildwood"
"1990",1729967,"STR-2212-FKHBHP","M6N","05","York South-Weston"
"1991",1729968,"STR-2212-FZVBHR","M2K","17","Don Valley North"
"1992",1729969,"STR-2212-GJBBHS","M5V","10","Spadina-Fort York"
"1993",1729970,"STR-2212-GRHBHT","M5V","10","Spadina-Fort York"
"1994",1729971,"STR-2212-HGVBHW","M1M","20","Scarborough Southwest"
"1995",1729972,"STR-2212-HQBBHX","M6E","09","Davenport"
"1996",1729973,"STR-2212-HXHBHY","M9L","07","Humber River-Black Creek"
"1997",1729974,"STR-2212-HHKPHW","M4S","12","Toronto-St. Paul's"
"1998",1729975,"STR-2212-HQRPHX","M5S","13","Toronto Centre"
"1999",1729976,"STR-2212-HXXPHY","M2N","18","Willowdale"
"2000",1729977,"STR-2212-JGDPHZ","M1S","23","Scarborough North"
"2001",1729978,"STR-2212-FTVBHQ","M1W","22","Scarborough-Agincourt"
"2002",1729979,"STR-2212-GKHBHS","M5A","10","Spadina-Fort York"
"2003",1729980,"STR-2212-GZVBHV","M5V","10","Spadina-Fort York"
"2004",1729981,"STR-2212-GCSVHS","M4L","14","Toronto-Danforth"
"2005",1729982,"STR-2212-GKYVHT","M1B","23","Scarborough North"
"2006",1729983,"STR-2212-HJSVHX","M5V","10","Spadina-Fort York"
"2007",1729984,"STR-2212-FFQHHP","M4Y","13","Toronto Centre"
"2008",1729985,"STR-2212-FMWHHQ","M5B","13","Toronto Centre"
"2009",1729986,"STR-2212-FWCHHR","M5B","13","Toronto Centre"
"2010",1729987,"STR-2212-GLQHHT","M2N","18","Willowdale"
"2011",1729988,"STR-2212-GTWHHV","M5S","13","Toronto Centre"
"2012",1729989,"STR-2212-FWSVHR","M4M","14","Toronto-Danforth"
"2013",1729990,"STR-2212-GDYVHS","M6P","04","Parkdale-High Park"
"2014",1729991,"STR-2212-HCSVHW","M5J","10","Spadina-Fort York"
"2015",1729992,"STR-2212-HKYVHX","M4B","19","Beaches-East York"
"2016",1729993,"STR-2212-JBLVHZ","M6H","09","Davenport"
"2017",1729994,"STR-2212-FGWHHP","M1S","22","Scarborough-Agincourt"
"2018",1729995,"STR-2212-FXJHHR","M5J","10","Spadina-Fort York"
"2019",1729996,"STR-2212-GWCHHV","M9M","07","Humber River-Black Creek"
"2020",1729997,"STR-2212-FQSVHQ","M5A","13","Toronto Centre"
"2021",1729998,"STR-2212-FXYVHR","M3B","15","Don Valley West"
"2022",1729999,"STR-2212-GGFVHS","M6J","09","Davenport"
"2023",1730000,"STR-2212-JCSVHZ","M1J","21","Scarborough Centre"
"2024",1730001,"STR-2212-FJCHHP","M9P","02","Etobicoke Centre"
"2025",1730002,"STR-2212-FRJHHQ","M5A","13","Toronto Centre"
"2026",1730003,"STR-2212-FYQHHR","M5V","10","Spadina-Fort York"
"2027",1730004,"STR-2212-GGWHHS","M6K","10","Spadina-Fort York"
"2028",1730005,"STR-2212-GQCHHT","M3J","06","York Centre"
"2029",1730006,"STR-2212-HFQHHW","M8X","02","Etobicoke Centre"
"2030",1730007,"STR-2212-HWCHHY","M2J","17","Don Valley North"
"2031",1730008,"STR-2212-FJSVHP","M4Y","13","Toronto Centre"
"2032",1730009,"STR-2212-FRYVHQ","M6M","05","York South-Weston"
"2033",1730010,"STR-2212-FZFVHR","M1K","20","Scarborough Southwest"
"2034",1730011,"STR-2212-GQSVHT","M4V","12","Toronto-St. Paul's"
"2035",1730012,"STR-2212-JDYVHZ","M6R","04","Parkdale-High Park"
"2036",1730013,"STR-2212-FKJHHP","M8V","03","Etobicoke-Lakeshore"
"2037",1730014,"STR-2212-GJCHHS","M5R","11","University-Rosedale"
"2038",1730015,"STR-2212-GRJHHT","M8Z","03","Etobicoke-Lakeshore"
"2039",1730016,"STR-2212-GYQHHV","M6S","04","Parkdale-High Park"
"2040",1730017,"STR-2212-HGWHHW","M3B","15","Don Valley West"
"2041",1730018,"STR-2212-FKYVHP","M2N","18","Willowdale"
"2042",1730019,"STR-2212-FTFVHQ","M5J","10","Spadina-Fort York"
"2043",1730020,"STR-2212-HHLVHW","M8Z","03","Etobicoke-Lakeshore"
"2044",1730021,"STR-2212-HXYVHY","M6P","04","Parkdale-High Park"
"2045",1730022,"STR-2212-JGFVHZ","M5S","11","University-Rosedale"
"2046",1730023,"STR-2212-FLQHHP","M1R","21","Scarborough Centre"
"2047",1730024,"STR-2212-FTWHHQ","M1T","22","Scarborough-Agincourt"
"2048",1730025,"STR-2212-GSQHHT","M2K","17","Don Valley North"
"2049",1730026,"STR-2212-GZWHHV","M6P","09","Davenport"
"2050",1730027,"STR-2212-GTHBHV","M5A","13","Toronto Centre"
"2051",1730028,"STR-2212-HSBBHY","M1N","20","Scarborough Southwest"
"2052",1730029,"STR-2212-FMXPHQ","M5V","10","Spadina-Fort York"
"2053",1730030,"STR-2212-GLRPHT","M3A","16","Don Valley East"
"2054",1730031,"STR-2301-HCDPHW","M8W","03","Etobicoke-Lakeshore"
"2055",1730032,"STR-2301-HKKPHX","M8Y","03","Etobicoke-Lakeshore"
"2056",1730033,"STR-2301-HSRPHY","M4E","19","Beaches-East York"
"2057",1730034,"STR-2301-HZXPHZ","M6N","05","York South-Weston"
"2058",1730035,"STR-2301-FWVBHR","M2J","17","Don Valley North"
"2059",1730036,"STR-2301-GVPBHV","M5S","11","University-Rosedale"
"2060",1730037,"STR-2301-HLBBHX","M9B","02","Etobicoke Centre"
"2061",1730038,"STR-2301-HTHBHY","M5V","10","Spadina-Fort York"
"2062",1730039,"STR-2301-FXKPHR","M1E","25","Scarborough-Rouge Park"
"2063",1730040,"STR-2301-GWDPHV","M5V","10","Spadina-Fort York"
"2064",1730041,"STR-2301-HDKPHW","M6N","05","York South-Weston"
"2065",1730042,"STR-2301-HTXPHY","M5V","10","Spadina-Fort York"
"2066",1730043,"STR-2301-JCDPHZ","M4L","19","Beaches-East York"
"2067",1730044,"STR-2301-GGHBHS","M6H","09","Davenport"
"2068",1730045,"STR-2301-GWVBHV","M5J","10","Spadina-Fort York"
"2069",1730046,"STR-2301-HFBBHW","M5V","10","Spadina-Fort York"
"2070",1730047,"STR-2301-FJDPHP","M6G","11","University-Rosedale"
"2071",1730048,"STR-2301-GGXPHS","M4M","14","Toronto-Danforth"
"2072",1730049,"STR-2301-HFRPHW","M5J","10","Spadina-Fort York"
"2073",1730050,"STR-2301-FJVBHP","M9B","03","Etobicoke-Lakeshore"
"2074",1730051,"STR-2301-GHPBHS","M6E","12","Toronto-St. Paul's"
"2075",1730052,"STR-2301-JFBBHZ","M5V","10","Spadina-Fort York"
"2076",1730053,"STR-2301-FZXPHR","M6S","04","Parkdale-High Park"
"2077",1730054,"STR-2301-GJDPHS","M1B","25","Scarborough-Rouge Park"
"2078",1730055,"STR-2301-HGXPHW","M6J","09","Davenport"
"2079",1730056,"STR-2301-JFRPHZ","M6K","09","Davenport"
"2080",1730057,"STR-2301-FLBBHP","M5J","10","Spadina-Fort York"
"2081",1730058,"STR-2301-JGHBHZ","M4C","19","Beaches-East York"
"2082",1730059,"STR-2301-FLRPHP","M6R","04","Parkdale-High Park"
"2083",1730060,"STR-2301-GCDPHR","M1J","21","Scarborough Centre"
"2084",1730061,"STR-2301-GKKPHS","M5V","10","Spadina-Fort York"
"2085",1730062,"STR-2301-GSRPHT","M6K","10","Spadina-Fort York"
"2086",1730063,"STR-2301-GZXPHV","M9C","02","Etobicoke Centre"
"2087",1730064,"STR-2301-HYRPHY","M5V","10","Spadina-Fort York"
"2088",1730065,"STR-2301-FFCHHP","M6S","04","Parkdale-High Park"
"2089",1730066,"STR-2301-FVQHHR","M3N","07","Humber River-Black Creek"
"2090",1730067,"STR-2301-GTJHHV","M6K","10","Spadina-Fort York"
"2091",1730068,"STR-2301-FMYVHQ","M9R","01","Etobicoke North"
"2092",1730069,"STR-2301-GDLVHS","M1N","20","Scarborough Southwest"
"2093",1730070,"STR-2301-GTYVHV","M6K","09","Davenport"
"2094",1730071,"STR-2301-HSSVHY","M9C","02","Etobicoke Centre"
"2095",1730072,"STR-2301-FGJHHP","M6B","08","Eglinton-Lawrence"
"2096",1730073,"STR-2301-GFCHHS","M5A","13","Toronto Centre"
"2097",1730074,"STR-2301-GMJHHT","M2J","17","Don Valley North"
"2098",1730075,"STR-2301-GVQHHV","M6K","10","Spadina-Fort York"
"2099",1730076,"STR-2301-HLCHHX","M6P","04","Parkdale-High Park"
"2100",1730077,"STR-2301-JBQHHZ","M4V","12","Toronto-St. Paul's"
"2101",1730078,"STR-2301-GFSVHS","M5V","10","Spadina-Fort York"
"2102",1730079,"STR-2301-GWFVHV","M4W","11","University-Rosedale"
"2103",1730080,"STR-2301-HLSVHX","M9C","02","Etobicoke Centre"
"2104",1730081,"STR-2301-HTYVHY","M5V","10","Spadina-Fort York"
"2105",1730082,"STR-2301-JCFVHZ","M5V","10","Spadina-Fort York"
"2106",1730083,"STR-2301-FHQHHP","M6M","05","York South-Weston"
"2107",1730084,"STR-2301-FQWHHQ","M6E","09","Davenport"
"2108",1730085,"STR-2301-GPQHHT","M2M","18","Willowdale"
"2109",1730086,"STR-2301-HMJHHX","M5S","13","Toronto Centre"
"2110",1730087,"STR-2301-JCWHHZ","M5V","10","Spadina-Fort York"
"2111",1730088,"STR-2301-FJFVHP","M4P","12","Toronto-St. Paul's"
"2112",1730089,"STR-2301-FYSVHR","M1C","25","Scarborough-Rouge Park"
"2113",1730090,"STR-2301-GGYVHS","M8Y","03","Etobicoke-Lakeshore"
"2114",1730091,"STR-2301-FJWHHP","M5V","10","Spadina-Fort York"
"2115",1730092,"STR-2301-GHQHHS","M4K","14","Toronto-Danforth"
"2116",1730093,"STR-2301-JFCHHZ","M6G","11","University-Rosedale"
"2117",1730094,"STR-2301-GYSVHV","M6K","09","Davenport"
"2118",1730095,"STR-2301-HGYVHW","M2N","18","Willowdale"
"2119",1730096,"STR-2301-HQFVHX","M8V","03","Etobicoke-Lakeshore"
"2120",1730097,"STR-2301-JFSVHZ","M6P","09","Davenport"
"2121",1730098,"STR-2301-GBQHHR","M5V","10","Spadina-Fort York"
"2122",1730099,"STR-2301-GSCHHT","M1E","25","Scarborough-Rouge Park"
"2123",1730100,"STR-2301-GZJHHV","M6A","08","Eglinton-Lawrence"
"2124",1730101,"STR-2301-HQWHHX","M4K","14","Toronto-Danforth"
"2125",1730102,"STR-2301-HYCHHY","M1B","25","Scarborough-Rouge Park"
"2126",1730103,"STR-2301-JGJHHZ","M1K","21","Scarborough Centre"
"2127",1730104,"STR-2301-FLSVHP","M4P","15","Don Valley West"
"2128",1730105,"STR-2301-FTYVHQ","M5M","08","Eglinton-Lawrence"
"2129",1730106,"STR-2301-GCFVHR","M6G","11","University-Rosedale"
"2130",1730107,"STR-2301-GSSVHT","M4Y","13","Toronto Centre"
"2131",1730108,"STR-2301-HJFVHW","M3J","07","Humber River-Black Creek"
"2132",1730109,"STR-2301-HYSVHY","M5B","13","Toronto Centre"
"2133",1730110,"STR-2301-FDPDVP","M5V","10","Spadina-Fort York"
"2134",1730111,"STR-2301-GCHDVS","M6N","05","York South-Weston"
"2135",1730112,"STR-2301-GKPDVT","M6E","09","Davenport"
"2136",1730113,"STR-2301-HYVDVZ","M5V","10","Spadina-Fort York"
"2137",1730114,"STR-2301-FFDRVP","M5B","13","Toronto Centre"
"2138",1730115,"STR-2301-GCXRVS","M5M","08","Eglinton-Lawrence"
"2139",1730116,"STR-2301-GTKRVV","M6C","12","Toronto-St. Paul's"
"2140",1730117,"STR-2301-HBRRVW","M6G","12","Toronto-St. Paul's"
"2141",1730118,"STR-2301-HSDRVY","M1C","25","Scarborough-Rouge Park"
"2142",1730119,"STR-2301-FPBDVQ","M6K","10","Spadina-Fort York"
"2143",1730120,"STR-2301-GDPDVS","M5A","13","Toronto Centre"
"2144",1730121,"STR-2301-GVBDVV","M1T","22","Scarborough-Agincourt"
"2145",1730122,"STR-2301-HCHDVW","M1T","22","Scarborough-Agincourt"
"2146",1730123,"STR-2301-HSVDVY","M5M","08","Eglinton-Lawrence"
